gene,group
EIF4A2,lysine_pbmc_tcell
EIF2B1,lysine_pbmc_tcell
DYNC1H1,lysine_pbmc_tcell
DCTN1,lysine_pbmc_tcell
TTLL12,lysine_pbmc_tcell
GIT2,lysine_pbmc_tcell
UBAP2L,lysine_pbmc_tcell
EIF3A,lysine_pbmc_tcell
SAFB2,lysine_pbmc_tcell
SEPT6,lysine_pbmc_tcell
HNRNPD,lysine_pbmc_tcell
COTL1,lysine_pbmc_tcell
CKAP5,lysine_pbmc_tcell
IL16,lysine_pbmc_tcell
NFYC,lysine_pbmc_tcell
CBFB,lysine_pbmc_tcell
CUX1,lysine_pbmc_tcell
RAPGEF1,lysine_pbmc_tcell
C1D,lysine_pbmc_tcell
DDX39B,lysine_pbmc_tcell
AUH,lysine_pbmc_tcell
SPTAN1,lysine_pbmc_tcell
NACA,lysine_pbmc_tcell
TUBA3D,lysine_pbmc_tcell
AAMP,lysine_pbmc_tcell
FHL1,lysine_pbmc_tcell
TSTA3,lysine_pbmc_tcell
CUL4A,lysine_pbmc_tcell
CUL3,lysine_pbmc_tcell
CUL2,lysine_pbmc_tcell
CUL1,lysine_pbmc_tcell
SNX1,lysine_pbmc_tcell
STIM1,lysine_pbmc_tcell
IQGAP2,lysine_pbmc_tcell
SNW1,lysine_pbmc_tcell
ITPK1,lysine_pbmc_tcell
NAE1,lysine_pbmc_tcell
DCTN2,lysine_pbmc_tcell
CAMK2D,lysine_pbmc_tcell
CAMK2G,lysine_pbmc_tcell
CAMK2B,lysine_pbmc_tcell
HDAC1,lysine_pbmc_tcell
EIF4EBP1,lysine_pbmc_tcell
PIN1,lysine_pbmc_tcell
PRPF4B,lysine_pbmc_tcell
ASAH1,lysine_pbmc_tcell
TUBB3,lysine_pbmc_tcell
SQSTM1,lysine_pbmc_tcell
PICALM,lysine_pbmc_tcell
SMAD4,lysine_pbmc_tcell
DRP2,lysine_pbmc_tcell
ROCK1,lysine_pbmc_tcell
MYO9B,lysine_pbmc_tcell
FKBP5,lysine_pbmc_tcell
PDAP1,lysine_pbmc_tcell
SF3B2,lysine_pbmc_tcell
XRCC4,lysine_pbmc_tcell
NNT,lysine_pbmc_tcell
IKZF1,lysine_pbmc_tcell
ILK,lysine_pbmc_tcell
MRPL49,lysine_pbmc_tcell
UBE2V1,lysine_pbmc_tcell
CTBP1,lysine_pbmc_tcell
PPP2R5C,lysine_pbmc_tcell
EIF3I,lysine_pbmc_tcell
MTA1,lysine_pbmc_tcell
IFIT5,lysine_pbmc_tcell
ATM,lysine_pbmc_tcell
PABPC4,lysine_pbmc_tcell
KCNAB2,lysine_pbmc_tcell
G3BP1,lysine_pbmc_tcell
TRIM28,lysine_pbmc_tcell
GPS2,lysine_pbmc_tcell
DNAJC3,lysine_pbmc_tcell
PSMD2,lysine_pbmc_tcell
STX5,lysine_pbmc_tcell
CBX3,lysine_pbmc_tcell
PAK2,lysine_pbmc_tcell
PRDX4,lysine_pbmc_tcell
FADD,lysine_pbmc_tcell
AIMP2,lysine_pbmc_tcell
HNRNPA0,lysine_pbmc_tcell
TARDBP,lysine_pbmc_tcell
PRKAA1,lysine_pbmc_tcell
MTAP,lysine_pbmc_tcell
GPS1,lysine_pbmc_tcell
LCP2,lysine_pbmc_tcell
ACACA,lysine_pbmc_tcell
TRAF1,lysine_pbmc_tcell
COASY,lysine_pbmc_tcell
FLII,lysine_pbmc_tcell
STK4,lysine_pbmc_tcell
STRN3,lysine_pbmc_tcell
ECH1,lysine_pbmc_tcell
PTP4A2,lysine_pbmc_tcell
TRAP1,lysine_pbmc_tcell
LMAN2,lysine_pbmc_tcell
ILF3,lysine_pbmc_tcell
ILF2,lysine_pbmc_tcell
AIMP1,lysine_pbmc_tcell
DPYD,lysine_pbmc_tcell
SF3A3,lysine_pbmc_tcell
MAP4K2,lysine_pbmc_tcell
TWF1,lysine_pbmc_tcell
AP1B1,lysine_pbmc_tcell
HSPA14,lysine_pbmc_tcell
AHNAK,lysine_pbmc_tcell
NCBP1,lysine_pbmc_tcell
HLA-A,lysine_pbmc_tcell
RBBP4,lysine_pbmc_tcell
NSUN2,lysine_pbmc_tcell
SLFN5,lysine_pbmc_tcell
SSRP1,lysine_pbmc_tcell
PPID,lysine_pbmc_tcell
HDHD1,lysine_pbmc_tcell
DHX9,lysine_pbmc_tcell
PPP3CA,lysine_pbmc_tcell
ARHGAP1,lysine_pbmc_tcell
SRSF1,lysine_pbmc_tcell
KLC1,lysine_pbmc_tcell
BAX,lysine_pbmc_tcell
KHDRBS1,lysine_pbmc_tcell
CKAP4,lysine_pbmc_tcell
C1QBP,lysine_pbmc_tcell
RPL18,lysine_pbmc_tcell
PRDX1,lysine_pbmc_tcell
RING1,lysine_pbmc_tcell
GABPA,lysine_pbmc_tcell
APLP2,lysine_pbmc_tcell
PSME1,lysine_pbmc_tcell
EXOSC9,lysine_pbmc_tcell
BTK,lysine_pbmc_tcell
PTPN11,lysine_pbmc_tcell
FPGS,lysine_pbmc_tcell
RNASEL,lysine_pbmc_tcell
CALD1,lysine_pbmc_tcell
PRKCD,lysine_pbmc_tcell
SRSF11,lysine_pbmc_tcell
PTK2,lysine_pbmc_tcell
CLC,lysine_pbmc_tcell
YWHAH,lysine_pbmc_tcell
SSBP1,lysine_pbmc_tcell
AKR1C1,lysine_pbmc_tcell
GLO1,lysine_pbmc_tcell
TLE4,lysine_pbmc_tcell
TLE2,lysine_pbmc_tcell
TLE1,lysine_pbmc_tcell
EIF4G1,lysine_pbmc_tcell
GBE1,lysine_pbmc_tcell
UBXN1,lysine_pbmc_tcell
LMNB2,lysine_pbmc_tcell
CENPC1,lysine_pbmc_tcell
GNA12,lysine_pbmc_tcell
GSTM4,lysine_pbmc_tcell
SLC25A11,lysine_pbmc_tcell
RPL6,lysine_pbmc_tcell
NUCB1,lysine_pbmc_tcell
FKBP4,lysine_pbmc_tcell
MAP2K1,lysine_pbmc_tcell
IRF8,lysine_pbmc_tcell
RPL18A,lysine_pbmc_tcell
HIST1H1A,lysine_pbmc_tcell
BDH1,lysine_pbmc_tcell
ALDH6A1,lysine_pbmc_tcell
OGDH,lysine_pbmc_tcell
EWSR1,lysine_pbmc_tcell
SATB1,lysine_pbmc_tcell
PFKP,lysine_pbmc_tcell
DR1,lysine_pbmc_tcell
HMGCS1,lysine_pbmc_tcell
CAP1,lysine_pbmc_tcell
FABP5,lysine_pbmc_tcell
AMPD2,lysine_pbmc_tcell
FOXK2,lysine_pbmc_tcell
SRSF2,lysine_pbmc_tcell
SET,lysine_pbmc_tcell
TIAL1,lysine_pbmc_tcell
SPTBN1,lysine_pbmc_tcell
HNRNPU,lysine_pbmc_tcell
REEP5,lysine_pbmc_tcell
FKBP3,lysine_pbmc_tcell
NFKB2,lysine_pbmc_tcell
CLTC,lysine_pbmc_tcell
CDK5,lysine_pbmc_tcell
SLC25A3,lysine_pbmc_tcell
PITPNA,lysine_pbmc_tcell
TFAM,lysine_pbmc_tcell
PPP2R2B,lysine_pbmc_tcell
CYCS,lysine_pbmc_tcell
FGD1,lysine_pbmc_tcell
FOXK1,lysine_pbmc_tcell
H3F3B,lysine_pbmc_tcell
SRSF3,lysine_pbmc_tcell
RPL19,lysine_pbmc_tcell
RHOG,lysine_pbmc_tcell
ERH,lysine_pbmc_tcell
ARF5,lysine_pbmc_tcell
ARF1,lysine_pbmc_tcell
HPCA,lysine_pbmc_tcell
SMAD3,lysine_pbmc_tcell
CBX1,lysine_pbmc_tcell
RPL24,lysine_pbmc_tcell
SARNP,lysine_pbmc_tcell
MRPS11,lysine_pbmc_tcell
MRPS36,lysine_pbmc_tcell
MRPS10,lysine_pbmc_tcell
MRPS22,lysine_pbmc_tcell
S100A12,lysine_pbmc_tcell
NUCB2,lysine_pbmc_tcell
IFI35,lysine_pbmc_tcell
LCN2,lysine_pbmc_tcell
BLOC1S1,lysine_pbmc_tcell
PRKDC,lysine_pbmc_tcell
GSTO1,lysine_pbmc_tcell
RAE1,lysine_pbmc_tcell
CCT2,lysine_pbmc_tcell
CSNK1G2,lysine_pbmc_tcell
PIP4K2B,lysine_pbmc_tcell
GTF2I,lysine_pbmc_tcell
EIF4G2,lysine_pbmc_tcell
RBM6,lysine_pbmc_tcell
PSPH,lysine_pbmc_tcell
ADAM8,lysine_pbmc_tcell
HBA2,lysine_pbmc_tcell
HBB,lysine_pbmc_tcell
HIST1H3J,lysine_pbmc_tcell
PAFAH1B2,lysine_pbmc_tcell
CSNK2A1,lysine_pbmc_tcell
TUBB4B,lysine_pbmc_tcell
TUBA4A,lysine_pbmc_tcell
ACTA1,lysine_pbmc_tcell
EEF1A1,lysine_pbmc_tcell
UBE2L3,lysine_pbmc_tcell
TPM4,lysine_pbmc_tcell
YBX1,lysine_pbmc_tcell
UBE2I,lysine_pbmc_tcell
GNB2L1,lysine_pbmc_tcell
RPS21,lysine_pbmc_tcell
GNG5,lysine_pbmc_tcell
SKP1,lysine_pbmc_tcell
RPL38,lysine_pbmc_tcell
DYNLL1,lysine_pbmc_tcell
SUMO1,lysine_pbmc_tcell
SNRPN,lysine_pbmc_tcell
PPP2R2A,lysine_pbmc_tcell
YWHAZ,lysine_pbmc_tcell
GNAI1,lysine_pbmc_tcell
VAMP2,lysine_pbmc_tcell
AP2B1,lysine_pbmc_tcell
RAC1,lysine_pbmc_tcell
TRA2B,lysine_pbmc_tcell
GRB2,lysine_pbmc_tcell
UBA52,lysine_pbmc_tcell
RPS27A,lysine_pbmc_tcell
FKBP1A,lysine_pbmc_tcell
PPIA,lysine_pbmc_tcell
RPL8,lysine_pbmc_tcell
RPL11,lysine_pbmc_tcell
RPL32,lysine_pbmc_tcell
RPL10A,lysine_pbmc_tcell
RPL31,lysine_pbmc_tcell
RPL30,lysine_pbmc_tcell
RBX1,lysine_pbmc_tcell
POLR2L,lysine_pbmc_tcell
GNB1,lysine_pbmc_tcell
FAU,lysine_pbmc_tcell
RPS28,lysine_pbmc_tcell
RPS25,lysine_pbmc_tcell
RPS24,lysine_pbmc_tcell
RPS15,lysine_pbmc_tcell
UBE2D2,lysine_pbmc_tcell
RAP1A,lysine_pbmc_tcell
RPL23,lysine_pbmc_tcell
RAN,lysine_pbmc_tcell
RAB1A,lysine_pbmc_tcell
HIST4H4,lysine_pbmc_tcell
RPS6,lysine_pbmc_tcell
RPL23A,lysine_pbmc_tcell
ACTA2,lysine_pbmc_tcell
RPS4X,lysine_pbmc_tcell
CNBP,lysine_pbmc_tcell
ETF1,lysine_pbmc_tcell
RAB11A,lysine_pbmc_tcell
POLR2G,lysine_pbmc_tcell
RPL7A,lysine_pbmc_tcell
PSMC6,lysine_pbmc_tcell
ARF6,lysine_pbmc_tcell
SNRPD3,lysine_pbmc_tcell
SNRPD2,lysine_pbmc_tcell
SNRPD1,lysine_pbmc_tcell
LSM6,lysine_pbmc_tcell
SNRPG,lysine_pbmc_tcell
SNRPE,lysine_pbmc_tcell
RPS11,lysine_pbmc_tcell
RPS13,lysine_pbmc_tcell
RPS18,lysine_pbmc_tcell
RPS23,lysine_pbmc_tcell
RPS14,lysine_pbmc_tcell
YWHAE,lysine_pbmc_tcell
RPS16,lysine_pbmc_tcell
RPS15A,lysine_pbmc_tcell
RPS8,lysine_pbmc_tcell
PSMC5,lysine_pbmc_tcell
PSMC1,lysine_pbmc_tcell
CALM3,lysine_pbmc_tcell
PPP1CB,lysine_pbmc_tcell
PPP1CA,lysine_pbmc_tcell
RPS7,lysine_pbmc_tcell
TIMM10,lysine_pbmc_tcell
YWHAG,lysine_pbmc_tcell
HNRNPK,lysine_pbmc_tcell
NUTF2,lysine_pbmc_tcell
AP1S1,lysine_pbmc_tcell
UFM1,lysine_pbmc_tcell
RPL37,lysine_pbmc_tcell
COPZ1,lysine_pbmc_tcell
NPC2,lysine_pbmc_tcell
B2M,lysine_pbmc_tcell
VBP1,lysine_pbmc_tcell
LYZ,lysine_pbmc_tcell
HSPE1,lysine_pbmc_tcell
NCALD,lysine_pbmc_tcell
RHOA,lysine_pbmc_tcell
RPL37A,lysine_pbmc_tcell
RPL27,lysine_pbmc_tcell
RPL15,lysine_pbmc_tcell
PSME3,lysine_pbmc_tcell
RPL26,lysine_pbmc_tcell
RPS3A,lysine_pbmc_tcell
RAP1B,lysine_pbmc_tcell
ABCE1,lysine_pbmc_tcell
ARF3,lysine_pbmc_tcell
COPS2,lysine_pbmc_tcell
ACTR1A,lysine_pbmc_tcell
ACTR2,lysine_pbmc_tcell
ACTR3,lysine_pbmc_tcell
RAB14,lysine_pbmc_tcell
UBE2N,lysine_pbmc_tcell
UBE2K,lysine_pbmc_tcell
UBE2M,lysine_pbmc_tcell
UBE2D3,lysine_pbmc_tcell
RAB10,lysine_pbmc_tcell
CKS1B,lysine_pbmc_tcell
RAB5B,lysine_pbmc_tcell
RAB2A,lysine_pbmc_tcell
RAB4B,lysine_pbmc_tcell
SRP54,lysine_pbmc_tcell
SPCS3,lysine_pbmc_tcell
RAB8A,lysine_pbmc_tcell
GMFB,lysine_pbmc_tcell
DSTN,lysine_pbmc_tcell
CDC42,lysine_pbmc_tcell
S100A10,lysine_pbmc_tcell
PSMA6,lysine_pbmc_tcell
SHFM1,lysine_pbmc_tcell
PRPS1,lysine_pbmc_tcell
RPS20,lysine_pbmc_tcell
EIF4A1,lysine_pbmc_tcell
ACTB,lysine_pbmc_tcell
MYL6,lysine_pbmc_tcell
GABARAPL2,lysine_pbmc_tcell
PPP4C,lysine_pbmc_tcell
EIF3E,lysine_pbmc_tcell
TPI1,lysine_pbmc_tcell
ARPC4,lysine_pbmc_tcell
MTPN,lysine_pbmc_tcell
EEFSEC,lysine_pbmc_tcell
CORO7,lysine_pbmc_tcell
C21orf59,lysine_pbmc_tcell
H2BFS,lysine_pbmc_tcell
NDUFA6,lysine_pbmc_tcell
CTBP2,lysine_pbmc_tcell
ATP5I,lysine_pbmc_tcell
MP68,lysine_pbmc_tcell
AP1S2,lysine_pbmc_tcell
TCL1A,lysine_pbmc_tcell
ARPP19,lysine_pbmc_tcell
MARS,lysine_pbmc_tcell
BID,lysine_pbmc_tcell
EIF3B,lysine_pbmc_tcell
SUMO3,lysine_pbmc_tcell
OXCT1,lysine_pbmc_tcell
HNRNPH2,lysine_pbmc_tcell
NPEPPS,lysine_pbmc_tcell
NHP2L1,lysine_pbmc_tcell
TPD52,lysine_pbmc_tcell
ADAR,lysine_pbmc_tcell
ADK,lysine_pbmc_tcell
NAP1L1,lysine_pbmc_tcell
NCKAP1L,lysine_pbmc_tcell
MANF,lysine_pbmc_tcell
HADHB,lysine_pbmc_tcell
VCP,lysine_pbmc_tcell
CSE1L,lysine_pbmc_tcell
DRG2,lysine_pbmc_tcell
PSMD4,lysine_pbmc_tcell
EIF5,lysine_pbmc_tcell
AIF1,lysine_pbmc_tcell
ALDH18A1,lysine_pbmc_tcell
AK2,lysine_pbmc_tcell
RAD23B,lysine_pbmc_tcell
RAD23A,lysine_pbmc_tcell
ATP1B3,lysine_pbmc_tcell
BCAT1,lysine_pbmc_tcell
HSPA2,lysine_pbmc_tcell
PRKAA2,lysine_pbmc_tcell
PRKAG1,lysine_pbmc_tcell
USP14,lysine_pbmc_tcell
YARS,lysine_pbmc_tcell
HIRA,lysine_pbmc_tcell
RARS,lysine_pbmc_tcell
SUB1,lysine_pbmc_tcell
IST1,lysine_pbmc_tcell
AP2S1,lysine_pbmc_tcell
AP3M2,lysine_pbmc_tcell
CLTCL1,lysine_pbmc_tcell
CTSC,lysine_pbmc_tcell
COPA,lysine_pbmc_tcell
COPB1,lysine_pbmc_tcell
PGGT1B,lysine_pbmc_tcell
MVD,lysine_pbmc_tcell
SUCLG1,lysine_pbmc_tcell
METAP1,lysine_pbmc_tcell
ACLY,lysine_pbmc_tcell
NUBP1,lysine_pbmc_tcell
ARFIP1,lysine_pbmc_tcell
PPP5C,lysine_pbmc_tcell
BLVRA,lysine_pbmc_tcell
NUP98,lysine_pbmc_tcell
CAPZA1,lysine_pbmc_tcell
AKR1C2,lysine_pbmc_tcell
MRPL12,lysine_pbmc_tcell
HK2,lysine_pbmc_tcell
HRSP12,lysine_pbmc_tcell
MSH6,lysine_pbmc_tcell
GTF2A2,lysine_pbmc_tcell
GTF2A1,lysine_pbmc_tcell
STAT2,lysine_pbmc_tcell
HNRNPF,lysine_pbmc_tcell
AGFG1,lysine_pbmc_tcell
ARHGDIB,lysine_pbmc_tcell
ARHGDIA,lysine_pbmc_tcell
MAP2K6,lysine_pbmc_tcell
POLR2H,lysine_pbmc_tcell
RAP1GDS1,lysine_pbmc_tcell
NCBP2,lysine_pbmc_tcell
KPNA2,lysine_pbmc_tcell
HNRNPM,lysine_pbmc_tcell
PGD,lysine_pbmc_tcell
HNRNPA3,lysine_pbmc_tcell
NDUFA8,lysine_pbmc_tcell
HDGF,lysine_pbmc_tcell
RPS6KA3,lysine_pbmc_tcell
VAMP7,lysine_pbmc_tcell
USP11,lysine_pbmc_tcell
STAT5B,lysine_pbmc_tcell
UBE2D1,lysine_pbmc_tcell
PSMD7,lysine_pbmc_tcell
ALDH5A1,lysine_pbmc_tcell
HCFC1,lysine_pbmc_tcell
MECP2,lysine_pbmc_tcell
TPMT,lysine_pbmc_tcell
BCAP31,lysine_pbmc_tcell
IDH3G,lysine_pbmc_tcell
SMARCA4,lysine_pbmc_tcell
SMARCA2,lysine_pbmc_tcell
ZNF83,lysine_pbmc_tcell
DUSP3,lysine_pbmc_tcell
DAP,lysine_pbmc_tcell
RAB13,lysine_pbmc_tcell
RAB7A,lysine_pbmc_tcell
RAB5C,lysine_pbmc_tcell
ANXA11,lysine_pbmc_tcell
CCT4,lysine_pbmc_tcell
CCT8,lysine_pbmc_tcell
RPL14,lysine_pbmc_tcell
PPT1,lysine_pbmc_tcell
CDK9,lysine_pbmc_tcell
RASSF2,lysine_pbmc_tcell
NUDT2,lysine_pbmc_tcell
METAP2,lysine_pbmc_tcell
DNM2,lysine_pbmc_tcell
VASP,lysine_pbmc_tcell
ST13,lysine_pbmc_tcell
SERPINH1,lysine_pbmc_tcell
SERPINB9,lysine_pbmc_tcell
GDI2,lysine_pbmc_tcell
CRIP1,lysine_pbmc_tcell
IDH3A,lysine_pbmc_tcell
MRE11A,lysine_pbmc_tcell
LIG3,lysine_pbmc_tcell
GMPS,lysine_pbmc_tcell
MTHFS,lysine_pbmc_tcell
SEPHS1,lysine_pbmc_tcell
NT5C2,lysine_pbmc_tcell
TAF6,lysine_pbmc_tcell
RANBP2,lysine_pbmc_tcell
NUP153,lysine_pbmc_tcell
HINT1,lysine_pbmc_tcell
EIF2B2,lysine_pbmc_tcell
RBM25,lysine_pbmc_tcell
TMED10,lysine_pbmc_tcell
ACOT2,lysine_pbmc_tcell
YLPM1,lysine_pbmc_tcell
ACADVL,lysine_pbmc_tcell
MCM2,lysine_pbmc_tcell
PSMB2,lysine_pbmc_tcell
PSMB3,lysine_pbmc_tcell
SARS,lysine_pbmc_tcell
CARS,lysine_pbmc_tcell
AARS,lysine_pbmc_tcell
PCYT1A,lysine_pbmc_tcell
SRP9,lysine_pbmc_tcell
GLUD2,lysine_pbmc_tcell
TUFM,lysine_pbmc_tcell
CCT3,lysine_pbmc_tcell
DHPS,lysine_pbmc_tcell
FASN,lysine_pbmc_tcell
NASP,lysine_pbmc_tcell
LMAN1,lysine_pbmc_tcell
RPIA,lysine_pbmc_tcell
RPL34,lysine_pbmc_tcell
ALDH9A1,lysine_pbmc_tcell
PXN,lysine_pbmc_tcell
PITPNB,lysine_pbmc_tcell
IDH2,lysine_pbmc_tcell
CSNK1A1,lysine_pbmc_tcell
CCT5,lysine_pbmc_tcell
GSS,lysine_pbmc_tcell
SERPINB10,lysine_pbmc_tcell
PSMD8,lysine_pbmc_tcell
GCLM,lysine_pbmc_tcell
GCLC,lysine_pbmc_tcell
PPP3CC,lysine_pbmc_tcell
ARCN1,lysine_pbmc_tcell
PIP4K2A,lysine_pbmc_tcell
LIMS1,lysine_pbmc_tcell
ATP5O,lysine_pbmc_tcell
QARS,lysine_pbmc_tcell
CAPZB,lysine_pbmc_tcell
CAPZA2,lysine_pbmc_tcell
IQGAP1,lysine_pbmc_tcell
GNPDA1,lysine_pbmc_tcell
RPS10,lysine_pbmc_tcell
RPS5,lysine_pbmc_tcell
RPS9,lysine_pbmc_tcell
RPL28,lysine_pbmc_tcell
RPL21,lysine_pbmc_tcell
RPL5,lysine_pbmc_tcell
RPL27A,lysine_pbmc_tcell
MAP2K3,lysine_pbmc_tcell
GSTM5,lysine_pbmc_tcell
CRKL,lysine_pbmc_tcell
NOP2,lysine_pbmc_tcell
RECQL,lysine_pbmc_tcell
RANGAP1,lysine_pbmc_tcell
MAP2K4,lysine_pbmc_tcell
USP5,lysine_pbmc_tcell
ACADSB,lysine_pbmc_tcell
VDAC2,lysine_pbmc_tcell
TSFM,lysine_pbmc_tcell
PSMC4,lysine_pbmc_tcell
NAMPT,lysine_pbmc_tcell
RANBP1,lysine_pbmc_tcell
SYK,lysine_pbmc_tcell
ZAP70,lysine_pbmc_tcell
SSR1,lysine_pbmc_tcell
MSH2,lysine_pbmc_tcell
MATR3,lysine_pbmc_tcell
CRAT,lysine_pbmc_tcell
PAFAH1B1,lysine_pbmc_tcell
PRCP,lysine_pbmc_tcell
WAS,lysine_pbmc_tcell
RPL35,lysine_pbmc_tcell
ACAA2,lysine_pbmc_tcell
LRPPRC,lysine_pbmc_tcell
HELZ,lysine_pbmc_tcell
RPS27,lysine_pbmc_tcell
CASP3,lysine_pbmc_tcell
EPS15,lysine_pbmc_tcell
MTOR,lysine_pbmc_tcell
PIK3CB,lysine_pbmc_tcell
ARHGAP25,lysine_pbmc_tcell
AKR1C3,lysine_pbmc_tcell
STAT5A,lysine_pbmc_tcell
STAT1,lysine_pbmc_tcell
ECI1,lysine_pbmc_tcell
EIF1,lysine_pbmc_tcell
IARS,lysine_pbmc_tcell
GARS,lysine_pbmc_tcell
CSK,lysine_pbmc_tcell
PPP1R2,lysine_pbmc_tcell
NAA10,lysine_pbmc_tcell
BUD31,lysine_pbmc_tcell
PRPH,lysine_pbmc_tcell
MNDA,lysine_pbmc_tcell
EIF2D,lysine_pbmc_tcell
EIF2S3,lysine_pbmc_tcell
HADHA,lysine_pbmc_tcell
RFC5,lysine_pbmc_tcell
MDH2,lysine_pbmc_tcell
MDH1,lysine_pbmc_tcell
USP8,lysine_pbmc_tcell
RPL13A,lysine_pbmc_tcell
PSMB10,lysine_pbmc_tcell
CCT6A,lysine_pbmc_tcell
TXLNA,lysine_pbmc_tcell
CAPG,lysine_pbmc_tcell
FEN1,lysine_pbmc_tcell
ANP32A,lysine_pbmc_tcell
RPL3,lysine_pbmc_tcell
RPS19,lysine_pbmc_tcell
EIF4A3,lysine_pbmc_tcell
HSPA9,lysine_pbmc_tcell
ATP6V1A,lysine_pbmc_tcell
RBMX,lysine_pbmc_tcell
ETFB,lysine_pbmc_tcell
TALDO1,lysine_pbmc_tcell
TAGLN2,lysine_pbmc_tcell
HPCAL1,lysine_pbmc_tcell
NUP62,lysine_pbmc_tcell
SRP14,lysine_pbmc_tcell
GPX4,lysine_pbmc_tcell
GMPR,lysine_pbmc_tcell
DLST,lysine_pbmc_tcell
PPP1CC,lysine_pbmc_tcell
LONP1,lysine_pbmc_tcell
NUDT1,lysine_pbmc_tcell
RPL4,lysine_pbmc_tcell
CPOX,lysine_pbmc_tcell
ATP6V1E1,lysine_pbmc_tcell
ATP5C1,lysine_pbmc_tcell
MAP2K2,lysine_pbmc_tcell
ARL3,lysine_pbmc_tcell
PSMC2,lysine_pbmc_tcell
HMGCL,lysine_pbmc_tcell
GLRX,lysine_pbmc_tcell
DEK,lysine_pbmc_tcell
NUP214,lysine_pbmc_tcell
FUS,lysine_pbmc_tcell
ADRBK2,lysine_pbmc_tcell
ADD1,lysine_pbmc_tcell
COPB2,lysine_pbmc_tcell
MYH9,lysine_pbmc_tcell
RPL22,lysine_pbmc_tcell
RFC2,lysine_pbmc_tcell
RPA3,lysine_pbmc_tcell
RDX,lysine_pbmc_tcell
SERPINB6,lysine_pbmc_tcell
PTPN7,lysine_pbmc_tcell
MPI,lysine_pbmc_tcell
GRK5,lysine_pbmc_tcell
HSPA4,lysine_pbmc_tcell
EPHX2,lysine_pbmc_tcell
SHMT2,lysine_pbmc_tcell
SHMT1,lysine_pbmc_tcell
MCM7,lysine_pbmc_tcell
MCM5,lysine_pbmc_tcell
MCM4,lysine_pbmc_tcell
CKS2,lysine_pbmc_tcell
DUT,lysine_pbmc_tcell
LSP1,lysine_pbmc_tcell
RPL9P9,lysine_pbmc_tcell
GTF2H1,lysine_pbmc_tcell
ELF1,lysine_pbmc_tcell
GBP2,lysine_pbmc_tcell
GBP1,lysine_pbmc_tcell
PYCR1,lysine_pbmc_tcell
DCTD,lysine_pbmc_tcell
CDA,lysine_pbmc_tcell
GK,lysine_pbmc_tcell
ARRB2,lysine_pbmc_tcell
PRDX2,lysine_pbmc_tcell
INPP5B,lysine_pbmc_tcell
S100A11,lysine_pbmc_tcell
STIP1,lysine_pbmc_tcell
YWHAB,lysine_pbmc_tcell
HNRNPH1,lysine_pbmc_tcell
HNRNPH3,lysine_pbmc_tcell
ATIC,lysine_pbmc_tcell
HIBADH,lysine_pbmc_tcell
AKT2,lysine_pbmc_tcell
AKT1,lysine_pbmc_tcell
DNAJA1,lysine_pbmc_tcell
TIA1,lysine_pbmc_tcell
RRM2,lysine_pbmc_tcell
MAT2A,lysine_pbmc_tcell
GDI1,lysine_pbmc_tcell
CORO1A,lysine_pbmc_tcell
SDHA,lysine_pbmc_tcell
SERPINB1,lysine_pbmc_tcell
GSTT1,lysine_pbmc_tcell
SRI,lysine_pbmc_tcell
CLIP1,lysine_pbmc_tcell
ADSL,lysine_pbmc_tcell
LRPAP1,lysine_pbmc_tcell
HMOX2,lysine_pbmc_tcell
NMT1,lysine_pbmc_tcell
PPIF,lysine_pbmc_tcell
PPP2R1A,lysine_pbmc_tcell
PDIA3,lysine_pbmc_tcell
PEBP1,lysine_pbmc_tcell
CMPK1,lysine_pbmc_tcell
ECHS1,lysine_pbmc_tcell
RPL12,lysine_pbmc_tcell
ATP5D,lysine_pbmc_tcell
PRDX3,lysine_pbmc_tcell
GCHFR,lysine_pbmc_tcell
DDT,lysine_pbmc_tcell
PRDX5,lysine_pbmc_tcell
BLVRB,lysine_pbmc_tcell
C21orf33,lysine_pbmc_tcell
PRDX6,lysine_pbmc_tcell
ERP29,lysine_pbmc_tcell
ALDH4A1,lysine_pbmc_tcell
PDHA2,lysine_pbmc_tcell
EEF1D,lysine_pbmc_tcell
RBMS1,lysine_pbmc_tcell
TKT,lysine_pbmc_tcell
PTPN6,lysine_pbmc_tcell
IMPA1,lysine_pbmc_tcell
GTF2E2,lysine_pbmc_tcell
CD38,lysine_pbmc_tcell
LAP3,lysine_pbmc_tcell
RXRB,lysine_pbmc_tcell
GCA,lysine_pbmc_tcell
MAPK1,lysine_pbmc_tcell
POLD1,lysine_pbmc_tcell
NDUFS1,lysine_pbmc_tcell
GSTM2,lysine_pbmc_tcell
PSMB5,lysine_pbmc_tcell
PSMB4,lysine_pbmc_tcell
HLA-DMB,lysine_pbmc_tcell
HLA-DMA,lysine_pbmc_tcell
PSMA5,lysine_pbmc_tcell
PSMB9,lysine_pbmc_tcell
PSMB8,lysine_pbmc_tcell
PIK3R1,lysine_pbmc_tcell
CANX,lysine_pbmc_tcell
MAP4,lysine_pbmc_tcell
CALR,lysine_pbmc_tcell
APEX1,lysine_pbmc_tcell
RPA1,lysine_pbmc_tcell
RPL10,lysine_pbmc_tcell
MARK3,lysine_pbmc_tcell
MAPK3,lysine_pbmc_tcell
YWHAQ,lysine_pbmc_tcell
AK4,lysine_pbmc_tcell
