,ensembl_gene_id,hgnc_symbol,entrezgene,gene_biotype,percentage_gc_content,cds_length,chromosome_name
63197,ENSG00000282754,IGHD3-3,NA,IG_D_gene,32.26,31,CHR_HSCHR14_3_CTG1
63198,ENSG00000282755,,NA,protein_coding,48.3,880,CHR_HSCHR15_5_CTG8
63199,ENSG00000282756,TRBV7-4,NA,TR_V_gene,51.73,347,CHR_HSCHR7_2_CTG6
63200,ENSG00000282757,DUXB,NA,unprocessed_pseudogene,40.67,NA,16
63201,ENSG00000282758,IGKV1-9,NA,IG_V_gene,49.81,351,CHR_HG2290_PATCH
63202,ENSG00000282759,,NA,lincRNA,56.07,NA,8
63203,ENSG00000282760,TRBV12-1,NA,TR_V_pseudogene,47.18,NA,CHR_HSCHR7_2_CTG6
63204,ENSG00000282761,,NA,IG_V_pseudogene,56.76,NA,CHR_HSCHR14_3_CTG1
63205,ENSG00000282762,IGKV1-22,NA,IG_V_pseudogene,47.95,NA,CHR_HG2290_PATCH
63206,ENSG00000282763,,NA,antisense,46.67,NA,CHR_HSCHR17_10_CTG4
63207,ENSG00000282764,KSR1P1,NA,processed_pseudogene,68.33,NA,CHR_HSCHR10_1_CTG3
63208,ENSG00000282765,,NA,lincRNA,55.63,NA,CHR_HSCHR18_ALT2_CTG2_1
63209,ENSG00000282766,,NA,TEC,42.5,NA,CHR_HSCHR12_5_CTG2_1
63210,ENSG00000282767,,NA,snoRNA,45.11,NA,CHR_HSCHR15_6_CTG8
63211,ENSG00000282768,,NA,unprocessed_pseudogene,45.71,NA,CHR_HSCHR17_10_CTG4
63212,ENSG00000282769,IGHD5-5,NA,IG_D_gene,45,20,CHR_HSCHR14_3_CTG1
63213,ENSG00000282770,DLG5-AS1,NA,processed_transcript,48.35,NA,CHR_HSCHR10_1_CTG4
63214,ENSG00000282771,TRBV18,NA,TR_V_gene,47.86,347,CHR_HSCHR7_2_CTG6
63215,ENSG00000282772,,NA,antisense,45.79,NA,10
63216,ENSG00000282773,GOLGA8Q,728047,protein_coding,53.24,1899,CHR_HSCHR15_6_CTG8
63217,ENSG00000282774,,NA,transcribed_unitary_pseudogene,44.7,NA,17
63218,ENSG00000282775,,NA,antisense,43.45,NA,CHR_HSCHR17_10_CTG4
63219,ENSG00000282776,IGHV1-45,NA,IG_V_gene,54.44,353,CHR_HSCHR14_3_CTG1
63220,ENSG00000282777,IGHV3-30,NA,IG_V_gene,51.88,351,CHR_HSCHR14_3_CTG1
63221,ENSG00000282778,IGHJ2P,NA,IG_J_pseudogene,68.33,NA,CHR_HSCHR14_3_CTG1
63222,ENSG00000282779,,NA,processed_pseudogene,31.86,NA,CHR_HSCHR15_4_CTG8
63223,ENSG00000282780,TRBJ1-6,NA,TR_J_gene,52.83,53,7
63224,ENSG00000282781,,NA,lincRNA,57.01,NA,CHR_HSCHR7_2_CTG1
63225,ENSG00000282782,CYP4F34P,NA,unprocessed_pseudogene,52.38,NA,CHR_HSCHR13_1_CTG3
63226,ENSG00000282783,IGHV3-41,NA,IG_V_pseudogene,48.67,NA,CHR_HSCHR14_3_CTG1
63227,ENSG00000282785,,NA,transcribed_unprocessed_pseudogene,47.51,NA,2
63228,ENSG00000282786,,NA,processed_pseudogene,54.28,NA,CHR_HSCHR8_7_CTG1
63229,ENSG00000282787,,NA,lincRNA,54.81,NA,10
63230,ENSG00000282788,,NA,processed_transcript,53.68,NA,CHR_HSCHR16_1_CTG1
63231,ENSG00000282789,CRYZP1,NA,processed_pseudogene,39.6,NA,CHR_HSCHR7_1_CTG4_4
63232,ENSG00000282790,,NA,antisense,52.35,NA,CHR_HSCHR17_7_CTG4
63233,ENSG00000282791,PRAMEF28P,NA,unprocessed_pseudogene,50.11,NA,CHR_HG1342_HG2282_PATCH
63234,ENSG00000282792,,645414,protein_coding,49.6,1440,CHR_HG1342_HG2282_PATCH
63235,ENSG00000282792,,653606,protein_coding,49.6,1440,CHR_HG1342_HG2282_PATCH
63236,ENSG00000282793,,NA,lincRNA,54.49,NA,15
63237,ENSG00000282794,IGHV3-57,NA,IG_V_pseudogene,47.5,NA,CHR_HSCHR14_3_CTG1
63238,ENSG00000282795,,389898,pseudogene,40.83,NA,X
63239,ENSG00000282796,IGHV1-14,NA,IG_V_pseudogene,52.7,NA,CHR_HSCHR14_3_CTG1
63240,ENSG00000282797,IGHJ6,NA,IG_J_gene,52.38,63,CHR_HSCHR14_3_CTG1
63241,ENSG00000282798,,NA,TEC,35.98,NA,19
63242,ENSG00000282799,KANSL1-AS1,644246,antisense,45.58,NA,CHR_HSCHR17_2_CTG5
63243,ENSG00000282799,KANSL1-AS1,107984142,antisense,45.58,NA,CHR_HSCHR17_2_CTG5
63244,ENSG00000282800,MIR22HG,84981,lincRNA,56.95,NA,CHR_HSCHR17_1_CTG2
63245,ENSG00000282800,MIR22HG,407004,lincRNA,56.95,NA,CHR_HSCHR17_1_CTG2
63246,ENSG00000282801,IGKV1-5,NA,IG_V_gene,50.99,351,CHR_HG2290_PATCH
63247,ENSG00000282802,IGHVIII-44,NA,IG_V_pseudogene,43.1,NA,CHR_HSCHR14_3_CTG1
63248,ENSG00000282803,TRBV5-1,NA,TR_V_gene,56.11,343,CHR_HSCHR7_2_CTG6
63249,ENSG00000282804,,NA,protein_coding,40.8,183,6
63250,ENSG00000282805,,NA,sense_intronic,39.81,NA,CHR_HSCHR17_7_CTG4
63251,ENSG00000282806,,NA,sense_intronic,50.53,NA,CHR_HSCHR17_7_CTG4
63252,ENSG00000282807,MIR1302-11,100422919,lincRNA,43.36,NA,19
63253,ENSG00000282808,IGHVIII-67-4,NA,IG_V_pseudogene,47.64,NA,CHR_HSCHR14_3_CTG1
63254,ENSG00000282809,MOXD2P,NA,transcribed_unprocessed_pseudogene,47.35,NA,CHR_HSCHR7_2_CTG6
63255,ENSG00000282810,MIR210HG,NA,lincRNA,61.4,NA,CHR_HSCHR11_1_CTG8
63256,ENSG00000282811,IGKV1-33,NA,IG_V_gene,42.72,351,CHR_HG2290_PATCH
63257,ENSG00000282812,TRBV28,NA,TR_V_gene,47.5,344,CHR_HSCHR7_2_CTG6
63258,ENSG00000282813,ARMC10,83787,protein_coding,38.13,639,CHR_HSCHR7_1_CTG4_4
63259,ENSG00000282814,,NA,processed_transcript,42,NA,CHR_HSCHR15_5_CTG8
63260,ENSG00000282815,TEX13C,100129520,protein_coding,49.87,2982,X
63261,ENSG00000282816,,NA,antisense,73.83,NA,22
63262,ENSG00000282817,PRAMEF2,65122,protein_coding,47.2,1425,CHR_HG1342_HG2282_PATCH
63263,ENSG00000282818,IGHD2-15,NA,IG_D_gene,48.39,31,CHR_HSCHR14_3_CTG1
63264,ENSG00000282819,,NA,processed_pseudogene,51.38,NA,CHR_HSCHR14_3_CTG1
63265,ENSG00000282820,TRBJ2-5,NA,TR_J_gene,66.67,48,CHR_HSCHR7_2_CTG6
63266,ENSG00000282821,IGHV3-65,NA,IG_V_pseudogene,49.89,NA,CHR_HSCHR14_3_CTG1
63267,ENSG00000282822,,NA,IG_V_gene,53.96,356,CHR_HSCHR14_3_CTG1
63268,ENSG00000282823,IGKV3-11,NA,IG_V_gene,49.91,345,CHR_HG2290_PATCH
63269,ENSG00000282824,MTND4P10,NA,processed_pseudogene,39.18,NA,CHR_HSCHR1_5_CTG32_1
63270,ENSG00000282825,CTIF,9811,protein_coding,50.3,1803,CHR_HG2213_PATCH
63271,ENSG00000282826,FRG1CP,100289097,unprocessed_pseudogene,35.24,NA,20
63272,ENSG00000282827,ATRIP,84126,protein_coding,48.87,1995,3
63273,ENSG00000282828,,NA,lincRNA,37.02,NA,2
63274,ENSG00000282829,,NA,misc_RNA,38.71,NA,CHR_HSCHR1_4_CTG3
63275,ENSG00000282830,CALB2,794,protein_coding,49,816,CHR_HSCHR16_4_CTG3_1
63276,ENSG00000282831,SEPT14P21,NA,transcribed_unprocessed_pseudogene,38.76,NA,1
63277,ENSG00000282832,,NA,protein_coding,49.98,963,CHR_HG26_PATCH
63278,ENSG00000282833,PHACTR1,221692,protein_coding,41.18,1743,CHR_HSCHR6_1_CTG10
63279,ENSG00000282834,,NA,processed_pseudogene,43.97,NA,11
63280,ENSG00000282835,,NA,protein_coding,51.61,1765,CHR_HG26_PATCH
63281,ENSG00000282836,,NA,antisense,46.75,NA,2
63282,ENSG00000282837,,NA,protein_coding,57.26,1494,CHR_HSCHR22_6_CTG1
63283,ENSG00000282838,PRSS21,10942,protein_coding,55.65,945,CHR_HSCHR16_5_CTG1
63284,ENSG00000282839,RPS4XP18,NA,processed_pseudogene,47.05,NA,CHR_HSCHR18_5_CTG1_1
63285,ENSG00000282840,,NA,lincRNA,39.96,NA,X
63286,ENSG00000282841,CTAGE1,64693,protein_coding,38.15,2238,CHR_HSCHR18_5_CTG1_1
63287,ENSG00000282842,FRG2EP,NA,unprocessed_pseudogene,49.7,NA,20
63288,ENSG00000282843,,NA,lincRNA,52.67,NA,1
63289,ENSG00000282844,ACTN4,81,protein_coding,53.01,2736,CHR_HG26_PATCH
63290,ENSG00000282845,EIF1P4,NA,processed_pseudogene,45.67,NA,CHR_HSCHR16_5_CTG1
63291,ENSG00000282846,,NA,sense_intronic,48.12,NA,CHR_HG26_PATCH
63292,ENSG00000282848,MYO16,23026,protein_coding,38.48,5643,CHR_HSCHR13_1_CTG8
63293,ENSG00000282849,,NA,lincRNA,46.16,NA,1
63294,ENSG00000282850,RHOXF1P2,NA,unprocessed_pseudogene,49.41,NA,X
63295,ENSG00000282851,BISPR,105221694,lincRNA,48.06,NA,19
63296,ENSG00000282852,,NA,processed_pseudogene,44.07,NA,1
63297,ENSG00000282853,ECH1,1891,protein_coding,51.47,987,CHR_HG26_PATCH
63298,ENSG00000282854,ASAP3,55616,protein_coding,49.67,2712,CHR_HSCHR1_4_CTG3
63299,ENSG00000282855,,NA,processed_pseudogene,44.48,NA,4
63300,ENSG00000282856,,NA,processed_pseudogene,56.41,NA,CHR_HSCHR1_5_CTG32_1
63301,ENSG00000282857,MTND4LP21,NA,processed_pseudogene,39.66,NA,CHR_HSCHR1_5_CTG32_1
63302,ENSG00000282859,,NA,sense_intronic,35.19,NA,7
63303,ENSG00000282860,,NA,lincRNA,39.7,NA,3
63304,ENSG00000282862,RPS21P1,NA,processed_pseudogene,51.42,NA,CHR_HSCHR1_5_CTG32_1
63305,ENSG00000282863,,NA,lincRNA,46.93,NA,10
63306,ENSG00000282864,,NA,TEC,38.68,NA,13
63307,ENSG00000282865,,NA,TEC,33.07,NA,13
63308,ENSG00000282866,CFL1P1,142913,transcribed_unprocessed_pseudogene,38.87,NA,CHR_HG2334_PATCH
63309,ENSG00000282867,RNU6-130P,NA,snRNA,39.81,NA,CHR_HG2072_PATCH
63310,ENSG00000282868,PRR27,401137,protein_coding,33.35,660,CHR_HSCHR4_9_CTG12
63311,ENSG00000282869,,NA,antisense,53.04,NA,CHR_HG26_PATCH
63312,ENSG00000282870,FRG1DP,NA,unprocessed_pseudogene,35.11,NA,20
63313,ENSG00000282872,,NA,protein_coding,56.1,561,1
63314,ENSG00000282873,BCL7A,605,protein_coding,52.98,696,CHR_HG2247_PATCH
63315,ENSG00000282874,,NA,lincRNA,56.45,NA,CHR_HSCHR22_7_CTG1
63316,ENSG00000282875,,NA,processed_pseudogene,54.77,NA,10
63317,ENSG00000282876,,NA,lincRNA,47.45,NA,20
63318,ENSG00000282877,,NA,processed_pseudogene,44.33,NA,CHR_HG2072_PATCH
63319,ENSG00000282878,,NA,lincRNA,45.18,NA,CHR_HG986_PATCH
63320,ENSG00000282879,,NA,processed_pseudogene,49.74,NA,7
63321,ENSG00000282880,B3GALNT2,148789,protein_coding,40.36,1503,CHR_HSCHR1_5_CTG32_1
63322,ENSG00000282881,,NA,protein_coding,65.22,534,1
63323,ENSG00000282882,,NA,lincRNA,47.42,NA,17
63324,ENSG00000282884,CYP2D8P,NA,unprocessed_pseudogene,60.97,NA,CHR_HSCHR22_6_CTG1
63325,ENSG00000282885,,NA,lincRNA,46.97,NA,14
63326,ENSG00000282886,,NA,processed_pseudogene,49.09,NA,9
63327,ENSG00000282887,,NA,lincRNA,47.88,NA,1
63328,ENSG00000282889,,953,protein_coding,41.82,1119,10
63329,ENSG00000282890,,NA,lincRNA,39.23,NA,2
63330,ENSG00000282891,STATH,6779,protein_coding,32.03,189,CHR_HSCHR4_9_CTG12
63331,ENSG00000282892,TCF20,6942,protein_coding,49.76,5883,CHR_HSCHR22_7_CTG1
63332,ENSG00000282894,DUX4L33,NA,unprocessed_pseudogene,60.33,NA,20
63333,ENSG00000282895,RINL,126432,protein_coding,53.25,1701,CHR_HG26_PATCH
63334,ENSG00000282897,,NA,TEC,56.23,NA,9
63335,ENSG00000282898,,NA,lincRNA,35.61,NA,1
63336,ENSG00000282899,E2F2,1870,protein_coding,51.66,1314,CHR_HSCHR1_4_CTG3
63337,ENSG00000282900,MIR4743,100616366,miRNA,53.62,NA,CHR_HG2213_PATCH
63338,ENSG00000282901,CAPN12,147968,protein_coding,58.69,2160,CHR_HG26_PATCH
63339,ENSG00000282902,LGALS7B,653499,protein_coding,58.65,411,CHR_HG26_PATCH
63340,ENSG00000282902,LGALS7B,3963,protein_coding,58.65,411,CHR_HG26_PATCH
63341,ENSG00000282903,,101929095,antisense,39.02,NA,CHR_HSCHR4_2_CTG4
63342,ENSG00000282904,,107986277,bidirectional_promoter_lncRNA,37.06,NA,4
63343,ENSG00000282905,NFKBIB,4793,protein_coding,50.76,1071,CHR_HG26_PATCH
63344,ENSG00000282906,,NA,lincRNA,32.06,NA,10
63345,ENSG00000282907,,NA,processed_transcript,63.75,NA,16
63346,ENSG00000282908,FAT3,120114,protein_coding,39.81,13674,CHR_HG2116_PATCH
63347,ENSG00000282909,,NA,transcribed_unprocessed_pseudogene,52.12,NA,Y
63348,ENSG00000282911,DUX4L35,NA,unprocessed_pseudogene,64.3,NA,20
63349,ENSG00000282912,,NA,processed_pseudogene,47.93,NA,3
63350,ENSG00000282914,,NA,lincRNA,34.81,NA,X
63351,ENSG00000282915,,NA,sense_intronic,38.46,NA,10
63352,ENSG00000282916,,NA,lincRNA,48.09,NA,11
63353,ENSG00000282917,,NA,antisense,36.24,NA,4
63354,ENSG00000282918,MTCYBP14,NA,processed_pseudogene,40.14,NA,CHR_HSCHR1_5_CTG32_1
63355,ENSG00000282919,OLA1P1,NA,processed_pseudogene,39.11,NA,CHR_HSCHR22_7_CTG1
63356,ENSG00000282921,CFTRP2,NA,processed_pseudogene,37.19,NA,20
63357,ENSG00000282922,,NA,IG_V_pseudogene,54.29,NA,14
63358,ENSG00000282923,,NA,antisense,51.09,NA,CHR_HG2213_PATCH
63359,ENSG00000282924,,NA,unprocessed_pseudogene,34.83,NA,16
63360,ENSG00000282925,,NA,lincRNA,44.17,NA,5
63361,ENSG00000282926,CYP2D8P,NA,unprocessed_pseudogene,60.92,NA,CHR_HSCHR22_7_CTG1
63362,ENSG00000282927,,NA,processed_pseudogene,66.53,NA,16
63363,ENSG00000282928,MAP4K1,11184,protein_coding,50.87,2502,CHR_HG26_PATCH
63364,ENSG00000282929,,NA,antisense,39.87,NA,CHR_HG2116_PATCH
63365,ENSG00000282930,,NA,lincRNA,40.59,NA,CHR_HG26_PATCH
63366,ENSG00000282931,,NA,snoRNA,44.87,NA,CHR_HG2334_PATCH
63367,ENSG00000282932,PTPRD,5789,protein_coding,35.53,5739,CHR_HSCHR9_1_CTG6
63368,ENSG00000282933,RHOXF1P3,NA,unprocessed_pseudogene,49.7,NA,X
63369,ENSG00000282934,,NA,processed_pseudogene,55.65,NA,CHR_HSCHR1_4_CTG3
63370,ENSG00000282935,DUX4L34,NA,unprocessed_pseudogene,65.2,NA,20
63371,ENSG00000282936,,NA,protein_coding,64.38,3537,17
63372,ENSG00000282937,PRSS22,64063,protein_coding,59.1,954,CHR_HSCHR16_5_CTG1
63373,ENSG00000282938,,NA,lincRNA,36.35,NA,CHR_HSCHR4_8_CTG12
63374,ENSG00000282939,TRBV7-2,NA,TR_V_gene,53.89,347,7
63375,ENSG00000282940,,NA,lincRNA,42.24,NA,11
63376,ENSG00000282941,TCEA3,6920,protein_coding,48.56,1047,CHR_HSCHR1_4_CTG3
63377,ENSG00000282942,RPS26P3,NA,processed_pseudogene,52.3,NA,CHR_HSCHR9_1_CTG6
63378,ENSG00000282943,,NA,antisense,41.89,NA,19
63379,ENSG00000282944,,NA,processed_transcript,41.61,NA,2
63380,ENSG00000282945,CMTR2,55783,protein_coding,40.16,2313,CHR_HSCHR16_4_CTG3_1
63381,ENSG00000282946,,NA,processed_pseudogene,48.32,NA,16
63382,ENSG00000282947,HNRNPL,3191,protein_coding,53.73,1770,CHR_HG26_PATCH
63383,ENSG00000282949,PCMTD1P7,NA,unprocessed_pseudogene,38.94,NA,20
63384,ENSG00000282950,,NA,lincRNA,41.09,NA,3
63385,ENSG00000282951,,NA,antisense,51.55,NA,19
63386,ENSG00000282952,,NA,lincRNA,47.59,NA,10
63387,ENSG00000282953,LINC00969,NA,lincRNA,48.33,NA,CHR_HSCHR3_1_CTG3
63388,ENSG00000282954,FBXO17,115290,protein_coding,49.36,837,CHR_HG26_PATCH
63389,ENSG00000282956,MAGI1,9223,protein_coding,40.3,4389,CHR_HG2235_PATCH
63390,ENSG00000282958,HNRNPR,10236,protein_coding,38.85,1911,CHR_HSCHR1_4_CTG3
63391,ENSG00000282959,,NA,antisense,50.58,NA,CHR_HG2213_PATCH
63392,ENSG00000282960,,23081,protein_coding,40.27,2508,9
63393,ENSG00000282961,PRNCR1,101867536,lincRNA,39.69,NA,8
63394,ENSG00000282962,CPEB2-AS1,441009,lincRNA,37.27,NA,CHR_HSCHR4_2_CTG4
63395,ENSG00000282964,,NA,sense_intronic,42.41,NA,12
63396,ENSG00000282965,,NA,lincRNA,41.7,NA,18
63397,ENSG00000282966,CYP2D6,1565,protein_coding,62.7,1494,CHR_HSCHR22_7_CTG1
63398,ENSG00000282967,HTN3,3347,protein_coding,32.35,156,CHR_HSCHR4_9_CTG12
63399,ENSG00000282968,AGGF1P10,NA,processed_pseudogene,41.44,NA,20
63400,ENSG00000282969,,NA,lincRNA,56.45,NA,CHR_HSCHR22_6_CTG1
63401,ENSG00000282971,,283299,sense_overlapping,38.21,NA,CHR_HSCHR11_1_CTG1_2
63402,ENSG00000282972,GNG4,2786,protein_coding,48.07,228,CHR_HSCHR1_5_CTG32_1
63403,ENSG00000282973,,NA,processed_pseudogene,45.12,NA,16
63404,ENSG00000282974,DPP6,1804,protein_coding,43.87,2598,CHR_HG2239_PATCH
63405,ENSG00000282975,,NA,lincRNA,48.33,NA,3
63406,ENSG00000282976,,NA,antisense,49.54,NA,CHR_HG26_PATCH
63407,ENSG00000282977,PCBP2-OT1,102157401,non_coding,50,NA,12
63408,ENSG00000282978,,NA,processed_pseudogene,43.09,NA,3
63409,ENSG00000282979,,NA,lincRNA,58.54,NA,CHR_HSCHR22_7_CTG1
63410,ENSG00000282980,,NA,processed_pseudogene,43.17,NA,17
63411,ENSG00000282981,,107987478,protein_coding,62.79,1494,CHR_HSCHR22_7_CTG1
63412,ENSG00000282982,,105372397,antisense,52.44,NA,CHR_HG26_PATCH
63413,ENSG00000282983,,NA,protein_coding,29.88,51,CHR_HSCHR4_9_CTG12
63414,ENSG00000282984,TBCE,6905,protein_coding,44.2,1737,CHR_HSCHR1_5_CTG32_1
63415,ENSG00000282986,EIF3K,27335,protein_coding,50.37,657,CHR_HG26_PATCH
63416,ENSG00000282987,,NA,lincRNA,36.26,NA,3
63417,ENSG00000282988,,NA,protein_coding,47.53,513,6
63418,ENSG00000282989,,NA,processed_pseudogene,45.83,NA,8
63419,ENSG00000282990,,NA,lincRNA,45.92,NA,CHR_HSCHR1_4_CTG3
63420,ENSG00000282992,LGALS4,3960,protein_coding,52.35,972,CHR_HG26_PATCH
63421,ENSG00000282993,,NA,TEC,61.54,NA,13
63422,ENSG00000282994,,NA,processed_pseudogene,54.77,NA,4
63423,ENSG00000282995,FRG1EP,NA,unprocessed_pseudogene,34.33,NA,20
63424,ENSG00000282996,,NA,lincRNA,41.13,NA,10
63425,ENSG00000282997,,NA,sense_intronic,37.49,NA,13
63426,ENSG00000282998,,NA,lincRNA,37.5,NA,2
63427,ENSG00000282999,MTCO3P46,NA,processed_pseudogene,44.4,NA,CHR_HSCHR1_5_CTG32_1
63428,ENSG00000283000,,NA,lincRNA,48.64,NA,10
63429,ENSG00000283001,,NA,antisense,37.54,NA,9
63430,ENSG00000283002,,NA,TEC,48.4,NA,CHR_HG2213_PATCH
63431,ENSG00000283003,,NA,lincRNA,42.82,NA,16
63432,ENSG00000283005,CDC27P3,NA,processed_pseudogene,39.79,NA,20
63433,ENSG00000283006,,NA,processed_pseudogene,60.09,NA,CHR_HSCHR22_7_CTG1
63434,ENSG00000283007,,NA,lincRNA,37.75,NA,CHR_HSCHR11_1_CTG1_2
63435,ENSG00000283008,CYP2D7,NA,polymorphic_pseudogene,63.22,1550,CHR_HSCHR22_7_CTG1
63436,ENSG00000283009,ZNF436,80818,protein_coding,46,1413,CHR_HSCHR1_4_CTG3
63437,ENSG00000283010,,NA,lincRNA,50.71,NA,6
63438,ENSG00000283011,RNU6-140P,NA,snRNA,42.59,NA,CHR_HG26_PATCH
63439,ENSG00000283012,,NA,lincRNA,44.77,NA,CHR_HSCHR1_4_CTG3
63440,ENSG00000283014,MTND5P19,NA,processed_pseudogene,41.14,NA,CHR_HSCHR1_5_CTG32_1
63441,ENSG00000283015,,NA,lincRNA,42.42,NA,CHR_HSCHR16_4_CTG3_1
63442,ENSG00000283016,,NA,processed_pseudogene,53.28,NA,14
63443,ENSG00000283017,ERC1,23085,protein_coding,39.35,3363,CHR_HSCHR12_2_CTG1
63444,ENSG00000283018,MRPS12,6183,protein_coding,55.6,417,CHR_HG26_PATCH
63445,ENSG00000283019,,NA,processed_pseudogene,46.98,NA,CHR_HSCHR1_5_CTG32_1
63446,ENSG00000283020,DUX4L37,NA,unprocessed_pseudogene,63.46,NA,20
63447,ENSG00000283021,FBXO27,126433,protein_coding,48.18,852,CHR_HG26_PATCH
63448,ENSG00000283022,HYDIN,54768,protein_coding,41.08,15366,CHR_HSCHR16_4_CTG3_1
63449,ENSG00000283023,,NA,unprocessed_pseudogene,35.84,NA,22
63450,ENSG00000283024,ATAD1,84896,protein_coding,36.12,1086,CHR_HG2334_PATCH
63451,ENSG00000283025,,NA,antisense,44.78,NA,17
63452,ENSG00000283026,TCF20,6942,protein_coding,49.75,5883,CHR_HSCHR22_6_CTG1
63453,ENSG00000283029,,6029,non_coding,63,NA,14
63454,ENSG00000283030,CSN2,1447,protein_coding,31.99,681,CHR_HSCHR4_9_CTG12
63455,ENSG00000283031,,NA,lincRNA,54.96,NA,2
63456,ENSG00000283032,OLA1P1,NA,processed_pseudogene,39.11,NA,CHR_HSCHR22_6_CTG1
63457,ENSG00000283033,,NA,lincRNA,54,NA,17
63458,ENSG00000283034,ZNF445,353274,protein_coding,44.45,3096,CHR_HG2066_PATCH
63459,ENSG00000283035,NALCN-AS1,100885778,antisense,41.34,NA,CHR_HG2249_PATCH
63460,ENSG00000283036,,NA,lincRNA,47.55,NA,3
63461,ENSG00000283039,KLF18,NA,protein_coding,53.69,3159,1
63462,ENSG00000283040,,NA,transcribed_unprocessed_pseudogene,59.2,NA,1
63463,ENSG00000283041,,NA,processed_pseudogene,54.34,NA,7
63464,ENSG00000283043,,NA,processed_pseudogene,40.57,NA,4
63465,ENSG00000283044,,NA,lincRNA,39.09,NA,1
63466,ENSG00000283045,,NA,sense_intronic,33.63,NA,17
63467,ENSG00000283046,HTN1,3346,protein_coding,32.75,174,CHR_HSCHR4_9_CTG12
63468,ENSG00000283047,,NA,unprocessed_pseudogene,35.2,NA,22
63469,ENSG00000283049,,NA,lincRNA,45.95,NA,CHR_HSCHR16_5_CTG1
63470,ENSG00000283050,GTF2IP12,101926918,transcribed_unprocessed_pseudogene,45.66,NA,4
63471,ENSG00000283051,,101928311,lincRNA,56.02,NA,21
63472,ENSG00000283052,,NA,lincRNA,39.58,NA,12
63473,ENSG00000283053,,NA,lincRNA,30.5,NA,10
63474,ENSG00000283055,,NA,sense_intronic,34.81,NA,CHR_HG2334_PATCH
63475,ENSG00000283056,ZG16B,124220,protein_coding,53.37,627,CHR_HSCHR16_5_CTG1
63476,ENSG00000283057,,NA,processed_pseudogene,55.6,NA,16
63477,ENSG00000283058,,NA,antisense,34.69,NA,2
63478,ENSG00000283059,KLLN,100144748,protein_coding,49.14,537,CHR_HG2334_PATCH
63479,ENSG00000283060,ID3,3399,protein_coding,57.27,360,CHR_HSCHR1_4_CTG3
63480,ENSG00000283061,,NA,lincRNA,39.96,NA,7
63481,ENSG00000283062,PGAM1P9,NA,processed_pseudogene,51.39,NA,CHR_HG2116_PATCH
63482,ENSG00000283063,TRBV6-2,NA,TR_V_gene,54,344,7
63483,ENSG00000283064,,NA,antisense,42.83,NA,6
63484,ENSG00000283065,,NA,processed_pseudogene,67.89,NA,16
63485,ENSG00000283066,MTND6P14,NA,processed_pseudogene,41.95,NA,CHR_HSCHR1_5_CTG32_1
63486,ENSG00000283067,MED6P1,NA,processed_pseudogene,35.76,NA,CHR_HG2334_PATCH
63487,ENSG00000283068,IBTK,25998,protein_coding,36.07,4062,CHR_HG2072_PATCH
63488,ENSG00000283069,DUX4L32,NA,unprocessed_pseudogene,63.89,NA,20
63489,ENSG00000283070,PRSS30P,124221,unitary_pseudogene,61.91,NA,CHR_HSCHR16_5_CTG1
63490,ENSG00000283071,,107984640,protein_coding,62.5,327,14
63491,ENSG00000283072,,NA,lincRNA,42.59,NA,20
63492,ENSG00000283073,,NA,lincRNA,54.28,NA,12
63493,ENSG00000283075,,NA,lincRNA,43.41,NA,13
63494,ENSG00000283076,,NA,transcribed_unprocessed_pseudogene,52.12,NA,Y
63495,ENSG00000283077,,NA,antisense,53.2,NA,CHR_HG26_PATCH
63496,ENSG00000283078,,NA,lincRNA,51.24,NA,20
63497,ENSG00000283079,LINC01515,NA,lincRNA,34.38,NA,CHR_HSCHR10_1_CTG6
63498,ENSG00000283080,,NA,TEC,47.94,NA,CHR_HG2213_PATCH
63499,ENSG00000283081,,NA,lincRNA,52.67,NA,CHR_HG2095_PATCH
63500,ENSG00000283082,LGALS7,3963,protein_coding,58.65,411,CHR_HG26_PATCH
63501,ENSG00000283082,LGALS7,653499,protein_coding,58.65,411,CHR_HG26_PATCH
63502,ENSG00000283083,,102723525,lincRNA,37.69,NA,4
63503,ENSG00000283084,,NA,processed_pseudogene,51.01,NA,18
63504,ENSG00000283085,TPBG,7162,protein_coding,43.53,1263,CHR_HG2072_PATCH
63505,ENSG00000283087,CPEB2,132864,protein_coding,34.97,3105,CHR_HSCHR4_2_CTG4
63506,ENSG00000283088,,NA,protein_coding,45.42,1463,19
63507,ENSG00000283089,,NA,lincRNA,58.54,NA,CHR_HSCHR22_6_CTG1
63508,ENSG00000283090,CSN1S2AP,286828,transcribed_unitary_pseudogene,32.82,NA,CHR_HSCHR4_9_CTG12
63509,ENSG00000283092,RN7SL78P,NA,misc_RNA,51.6,NA,CHR_HG2334_PATCH
63510,ENSG00000283093,CENPVL2,NA,protein_coding,58.83,819,X
63511,ENSG00000283094,PTEN,5728,protein_coding,35.7,1731,CHR_HG2334_PATCH
63512,ENSG00000283095,,NA,lincRNA,51.23,NA,10
63513,ENSG00000283096,,NA,lincRNA,55.2,NA,10
63514,ENSG00000283097,,NA,TEC,31.23,NA,13
63515,ENSG00000283098,,NA,bidirectional_promoter_lncRNA,40.59,NA,14
63516,ENSG00000283099,CCER2,643669,protein_coding,60.11,801,CHR_HG26_PATCH
63517,ENSG00000283100,SIRT2,22933,protein_coding,53.55,1170,CHR_HG26_PATCH
